55,81415,20170601000000,297.250000,100220
56,89642,20170601000000,262.250000,97830
57,7005,20170601030000,284.550000,101390
58,7015,20170601030000,286.750000,101690
59,7020,20170601030000,286.450000,102060
60,7027,20170601030000,283.450000,101370
61,7037,20170601030000,284.950000,100390
62,7072,20170601030000,283.850000,100990
63,7110,20170601030000,283.950000,100900
64,7117,20170601030000,286.550000,101390
65,7130,20170601030000,285.250000,101610
66,7139,20170601030000,287.550000,100430
67,7149,20170601030000,287.250000,101060
68,7168,20170601030000,286.450000,100660
69,7181,20170601030000,285.950000,98040
70,7190,20170601030000,288.450000,100310
71,7207,20170601030000,289.150000,101510
72,7222,20170601030000,288.850000,101650
73,7240,20170601030000,287.750000,100670
74,7255,20170601030000,289.150000,100010
75,7280,20170601030000,287.350000,99380
76,7299,20170601030000,290.050000,98910
77,7335,20170601030000,287.250000,100530
78,7434,20170601030000,288.750000,97230
79,7460,20170601030000,289.250000,98160
80,7471,20170601030000,282.150000,92540
81,7481,20170601030000,288.950000,99200
82,7510,20170601030000,288.050000,101350
83,7535,20170601030000,287.750000,98890
84,7558,20170601030000,286.150000,93780
85,7577,20170601030000,287.150000,101130
86,7591,20170601030000,284.250000,92180
87,7607,20170601030000,287.350000,101210
88,7621,20170601030000,287.050000,97660
89,7627,20170601030000,286.250000,97110
90,7630,20170601030000,289.650000,100150
91,7643,20170601030000,291.750000,101850
92,7650,20170601030000,292.150000,101570
93,7661,20170601030000,290.350000,100400
94,7690,20170601030000,292.350000,101710
95,7747,20170601030000,288.850000,101420
96,7761,20170601030000,287.750000,101890
97,7790,20170601030000,290.350000,101870
98,61968,20170601030000,299.550000,101470
99,61972,20170601030000,295.850000,101890
100,61976,20170601030000,298.650000,101630
101,61980,20170601030000,295.050000,101830
102,61996,20170601030000,285.550000,100800
103,61997,20170601030000,274.550000,98000
104,61998,20170601030000,274.150000,98710
105,67005,20170601030000,300.650000,101470
106,71805,20170601030000,277.950000,102440
107,78894,20170601030000,299.450000,101350
108,78897,20170601030000,296.750000,101700
109,78922,20170601030000,300.450000,101310
110,78925,20170601030000,300.050000,101620
111,81401,20170601030000,297.850000,101370
112,81405,20170601030000,298.050000,101300
113,81408,20170601030000,296.950000,101330
114,81415,20170601030000,297.350000,100300
115,89642,20170601030000,261.750000,97930
116,7005,20170601060000,287.750000,101420
117,7015,20170601060000,289.250000,101710
118,7020,20170601060000,287.550000,102070
119,7027,20170601060000,285.750000,101420
120,7037,20170601060000,289.650000,100420
121,7072,20170601060000,288.950000,101040
122,7110,20170601060000,287.650000,100910
123,7117,20170601060000,287.950000,101420
124,7130,20170601060000,288.350000,101670
125,7139,20170601060000,289.650000,100440
126,7149,20170601060000,291.550000,101110
127,7168,20170601060000,287.850000,100710
128,7181,20170601060000,287.650000,98100
129,7190,20170601060000,291.150000,100350
130,7207,20170601060000,290.150000,101560
131,7222,20170601060000,291.050000,101700
132,7240,20170601060000,289.150000,100760
133,7255,20170601060000,290.350000,100090
134,7280,20170601060000,290.150000,99420
135,7299,20170601060000,290.350000,98930
136,7335,20170601060000,289.650000,100610
137,7434,20170601060000,289.950000,97310
138,7471,20170601060000,283.450000,92610
139,7481,20170601060000,290.050000,99260
140,7510,20170601060000,289.850000,101400
141,7535,20170601060000,289.350000,98970
142,7558,20170601060000,287.850000,93860
143,7577,20170601060000,289.950000,101210
144,7591,20170601060000,287.350000,92180
145,7607,20170601060000,289.350000,101270
146,7621,20170601060000,289.350000,97730
147,7627,20170601060000,286.350000,97190
148,7630,20170601060000,290.650000,100240
149,7643,20170601060000,292.850000,101940
150,7650,20170601060000,294.250000,101650
151,7661,20170601060000,292.150000,100460
152,7690,20170601060000,293.750000,101790
153,7747,20170601060000,292.650000,101490
154,7761,20170601060000,292.650000,101920
155,7790,20170601060000,293.850000,101930
156,61968,20170601060000,303.250000,101620
157,61972,20170601060000,298.550000,102040
158,61976,20170601060000,300.450000,101710
159,61980,20170601060000,299.850000,101860
160,61996,20170601060000,287.850000,100990
161,61998,20170601060000,275.250000,99020
162,71805,20170601060000,277.550000,102280
163,78894,20170601060000,299.050000,101180
164,78897,20170601060000,297.050000,101570
165,78922,20170601060000,300.250000,101170
166,78925,20170601060000,298.550000,101510
167,81401,20170601060000,297.650000,101180
168,81405,20170601060000,297.450000,101170
169,81408,20170601060000,296.550000,101170
170,81415,20170601060000,297.250000,100120
171,7005,20170601090000,294.850000,101380
172,7015,20170601090000,295.250000,101670
173,7020,20170601090000,291.350000,102010
174,7027,20170601090000,294.550000,101370
175,7037,20170601090000,295.350000,100400
176,7072,20170601090000,295.450000,101000
177,7110,20170601090000,293.550000,100910
178,7117,20170601090000,291.450000,101380
179,7130,20170601090000,295.650000,101640
180,7139,20170601090000,295.650000,100420
181,7149,20170601090000,296.850000,101070
182,7168,20170601090000,294.550000,100720
183,7181,20170601090000,295.250000,98120
184,7190,20170601090000,295.250000,100370
185,7207,20170601090000,294.150000,101550
186,7222,20170601090000,297.250000,101680
187,7240,20170601090000,295.850000,100740
188,7255,20170601090000,295.050000,100090
189,7280,20170601090000,295.250000,99430
190,7299,20170601090000,293.450000,98920
191,7335,20170601090000,296.050000,100580
192,7434,20170601090000,293.650000,97320
193,7460,20170601090000,295.350000,98210
194,7471,20170601090000,292.350000,92580
195,7481,20170601090000,295.550000,99240
196,7510,20170601090000,296.450000,101420
197,7535,20170601090000,295.550000,98980
198,7558,20170601090000,293.350000,93870
199,7577,20170601090000,296.050000,101170
200,7591,20170601090000,291.350000,92170
201,7607,20170601090000,294.450000,101290
202,7621,20170601090000,296.350000,97720
203,7627,20170601090000,295.350000,97180
204,7630,20170601090000,295.750000,100250
205,7643,20170601090000,295.350000,101960
206,7650,20170601090000,296.750000,101690
207,7661,20170601090000,295.450000,100520
208,7690,20170601090000,296.050000,101790
209,7747,20170601090000,296.950000,101520
210,7761,20170601090000,296.950000,101950
211,7790,20170601090000,296.750000,101960
212,61968,20170601090000,304.050000,101490
213,61972,20170601090000,299.850000,102020
214,61976,20170601090000,301.550000,101570
215,61980,20170601090000,300.650000,101710
216,61996,20170601090000,288.150000,101000
217,61997,20170601090000,282.350000,97530
218,61998,20170601090000,276.450000,99140
219,71805,20170601090000,278.550000,102150
220,78894,20170601090000,298.950000,101180
221,78897,20170601090000,297.050000,101600
222,78922,20170601090000,297.550000,101190
223,78925,20170601090000,297.350000,101510
224,81401,20170601090000,297.550000,101220
225,81405,20170601090000,297.150000,101170
226,81408,20170601090000,296.750000,101190
227,81415,20170601090000,297.050000,100160
228,89642,20170601090000,259.050000,98270
229,7005,20170601120000,297.450000,101290
230,7015,20170601120000,297.550000,101570
231,7020,20170601120000,292.050000,101990
232,7027,20170601120000,298.150000,101260
233,7037,20170601120000,297.750000,100300
234,7072,20170601120000,298.550000,100900
235,7110,20170601120000,296.050000,100860
236,7117,20170601120000,292.350000,101340
237,7130,20170601120000,298.650000,101530
238,7139,20170601120000,297.650000,100330
239,7149,20170601120000,299.250000,100960
240,7168,20170601120000,299.050000,100620
241,7181,20170601120000,298.050000,98050
242,7190,20170601120000,297.850000,100290
243,7207,20170601120000,294.050000,101510
244,7222,20170601120000,298.650000,101590
245,7240,20170601120000,298.750000,100630
246,7255,20170601120000,297.550000,100030
247,7280,20170601120000,298.650000,99360
248,7299,20170601120000,297.550000,98860
249,7335,20170601120000,298.450000,100510
250,7434,20170601120000,294.250000,97280
251,7460,20170601120000,297.750000,98140
252,7471,20170601120000,290.050000,92540
253,7481,20170601120000,298.950000,99140
254,7510,20170601120000,299.150000,101340
255,7535,20170601120000,298.050000,98910
256,7558,20170601120000,295.250000,93780
257,7577,20170601120000,300.350000,101020
258,7591,20170601120000,296.750000,92030
259,7607,20170601120000,299.850000,101190
260,7621,20170601120000,297.350000,97670
261,7627,20170601120000,298.450000,97090
262,7630,20170601120000,299.250000,100150
263,7643,20170601120000,296.650000,101910
264,7650,20170601120000,300.350000,101630
265,7661,20170601120000,297.450000,100500
266,7690,20170601120000,297.050000,101780
267,7747,20170601120000,299.750000,101470
268,7761,20170601120000,297.550000,101920
269,7790,20170601120000,296.750000,101960
270,61972,20170601120000,298.950000,101860
271,61976,20170601120000,300.850000,101460
272,61980,20170601120000,300.050000,101610
273,61996,20170601120000,285.550000,101170
274,61997,20170601120000,278.850000,97510
275,61998,20170601120000,275.250000,99370
276,67005,20170601120000,302.250000,101380
277,71805,20170601120000,279.250000,102090
278,78894,20170601120000,300.450000,101280
279,78897,20170601120000,300.950000,101680
280,78922,20170601120000,302.450000,101280
281,78925,20170601120000,301.550000,101610
282,81401,20170601120000,297.850000,101330
283,81405,20170601120000,299.650000,101400
284,81408,20170601120000,300.150000,101360
285,81415,20170601120000,299.450000,100340
286,89642,20170601120000,257.850000,98360
287,7005,20170601150000,298.350000,101160
288,7015,20170601150000,299.150000,101410
289,7020,20170601150000,mq,101880
290,7027,20170601150000,297.050000,101160
291,7037,20170601150000,299.250000,100190
292,7072,20170601150000,300.950000,100750
293,7110,20170601150000,295.050000,100800
294,7117,20170601150000,292.250000,101270
295,7130,20170601150000,299.150000,101420
296,7139,20170601150000,297.550000,100220
297,7149,20170601150000,300.250000,100810
298,7168,20170601150000,300.750000,100440
299,7181,20170601150000,298.650000,97920
300,7190,20170601150000,297.950000,100170
301,7207,20170601150000,295.050000,101460
302,7222,20170601150000,301.750000,101470
303,7240,20170601150000,300.550000,100500
304,7255,20170601150000,299.250000,99880
305,7280,20170601150000,299.450000,99210
306,7299,20170601150000,298.650000,98720
307,7335,20170601150000,300.350000,100370
308,7434,20170601150000,296.950000,97160
309,7460,20170601150000,297.150000,98040
310,7471,20170601150000,293.550000,92450
311,7481,20170601150000,300.050000,99000
312,7510,20170601150000,301.350000,101200
313,7535,20170601150000,297.550000,98790
314,7558,20170601150000,291.050000,93750
315,7577,20170601150000,298.650000,100990
316,7591,20170601150000,291.850000,92180
317,7607,20170601150000,301.850000,101020
318,7621,20170601150000,300.550000,97530
319,7627,20170601150000,299.450000,97000
320,7630,20170601150000,300.750000,99990
321,7643,20170601150000,296.050000,101840
322,7650,20170601150000,297.850000,101560
323,7661,20170601150000,296.250000,100420
324,7690,20170601150000,296.650000,101710
325,7747,20170601150000,299.050000,101330
326,7761,20170601150000,298.050000,101830
327,7790,20170601150000,294.650000,101890
328,61968,20170601150000,298.950000,101440
329,61972,20170601150000,296.550000,101940
330,61976,20170601150000,299.350000,101590
331,61980,20170601150000,296.550000,101730
332,61996,20170601150000,286.050000,101350
333,61997,20170601150000,275.650000,97700
334,61998,20170601150000,273.750000,99390
335,67005,20170601150000,300.450000,101480
336,71805,20170601150000,280.850000,101960
337,78894,20170601150000,301.050000,101260
338,78897,20170601150000,301.350000,101640
339,78922,20170601150000,302.650000,101280
340,78925,20170601150000,303.250000,101590
341,81401,20170601150000,299.950000,101420
342,81405,20170601150000,302.950000,101320
343,81408,20170601150000,303.750000,101250
344,81415,20170601150000,302.650000,100220
345,89642,20170601150000,256.950000,98460
346,7005,20170601180000,296.950000,101080
347,7015,20170601180000,298.850000,101320
348,7020,20170601180000,290.150000,101770
349,7027,20170601180000,296.150000,101040
350,7037,20170601180000,296.150000,100090
351,7072,20170601180000,298.750000,100670
352,7110,20170601180000,292.750000,100760
353,7117,20170601180000,291.850000,101250
354,7130,20170601180000,300.550000,101310
355,7139,20170601180000,298.350000,100120
356,7149,20170601180000,298.650000,100730
357,7168,20170601180000,300.950000,100380
358,7181,20170601180000,298.450000,97840
359,7190,20170601180000,298.550000,100060
360,7207,20170601180000,293.050000,101370
361,7222,20170601180000,297.850000,101430
362,7240,20170601180000,299.250000,100430
363,7255,20170601180000,298.450000,99810
364,7280,20170601180000,298.450000,99160
365,7299,20170601180000,297.850000,98650
366,7335,20170601180000,299.550000,100310
367,7434,20170601180000,296.950000,97110
368,7460,20170601180000,293.650000,98020
369,7471,20170601180000,287.850000,92560
370,7481,20170601180000,295.650000,99060
371,7510,20170601180000,300.250000,101140
372,7535,20170601180000,297.650000,98760
373,7558,20170601180000,290.150000,93770
374,7577,20170601180000,293.850000,101140
375,7591,20170601180000,288.650000,92170
376,7607,20170601180000,300.950000,100980
377,7621,20170601180000,298.950000,97520
378,7627,20170601180000,299.050000,96980
379,7630,20170601180000,299.850000,99980
380,7643,20170601180000,294.950000,101860
381,7650,20170601180000,295.650000,101580
382,7661,20170601180000,294.350000,100390
383,7690,20170601180000,295.550000,101650
384,7747,20170601180000,296.850000,101330
385,7761,20170601180000,297.950000,101760
386,7790,20170601180000,295.050000,101810
387,61968,20170601180000,299.050000,101570
388,61972,20170601180000,294.550000,102000
389,61976,20170601180000,299.250000,101650
390,61980,20170601180000,296.550000,101780
391,61996,20170601180000,285.850000,101400
392,61997,20170601180000,275.350000,98060
393,61998,20170601180000,273.950000,99220
394,71805,20170601180000,280.350000,101760
395,78897,20170601180000,299.450000,101510
396,78922,20170601180000,301.450000,101140
397,78925,20170601180000,301.950000,101460
398,81405,20170601180000,298.250000,101200
399,81408,20170601180000,299.050000,101100
400,81415,20170601180000,305.650000,99960
401,89642,20170601180000,256.050000,98440
402,7005,20170601210000,290.350000,101090
403,7015,20170601210000,292.950000,101390
404,7020,20170601210000,288.150000,101770
405,7027,20170601210000,289.950000,101060
406,7037,20170601210000,291.250000,100110
407,7072,20170601210000,289.250000,100730
408,7110,20170601210000,287.850000,100760
409,7117,20170601210000,287.650000,101220
410,7130,20170601210000,294.350000,101350
411,7139,20170601210000,291.850000,100140
412,7149,20170601210000,294.950000,100800
413,7168,20170601210000,292.050000,100430
414,7181,20170601210000,292.450000,97920
415,7190,20170601210000,292.950000,100130
416,7207,20170601210000,289.950000,101390
417,7222,20170601210000,293.350000,101480
418,7240,20170601210000,295.750000,100480
419,7255,20170601210000,294.150000,99890
420,7280,20170601210000,291.850000,99240
421,7299,20170601210000,291.950000,98720
422,7335,20170601210000,293.350000,100380
423,7434,20170601210000,293.050000,97190
424,7460,20170601210000,290.450000,98130
425,7471,20170601210000,285.250000,92550
426,7481,20170601210000,291.350000,99210
427,7510,20170601210000,294.750000,101230
428,7535,20170601210000,291.550000,98810
429,7558,20170601210000,288.650000,93820
430,7577,20170601210000,291.650000,101150
431,7591,20170601210000,285.750000,92210
432,7621,20170601210000,291.350000,97570
433,7627,20170601210000,290.650000,97040
434,7630,20170601210000,294.450000,100060
435,7643,20170601210000,293.750000,101920
436,7650,20170601210000,294.050000,101640
437,7661,20170601210000,292.650000,100440
438,7690,20170601210000,294.650000,101690
439,7747,20170601210000,292.750000,101430
440,7761,20170601210000,292.750000,101890
441,7790,20170601210000,290.650000,101870
442,61968,20170601210000,298.150000,101490
443,61972,20170601210000,293.950000,101940
444,61976,20170601210000,298.950000,101580
445,61980,20170601210000,295.150000,101730
446,61996,20170601210000,286.850000,101470
447,61997,20170601210000,275.850000,98110
448,61998,20170601210000,273.650000,98980
449,71805,20170601210000,279.050000,101450
450,78897,20170601210000,300.650000,101500
451,78922,20170601210000,300.450000,101110
452,78925,20170601210000,298.350000,101470
453,81401,20170601210000,300.650000,101150
454,81405,20170601210000,297.250000,101250
455,81408,20170601210000,299.050000,101150
456,81415,20170601210000,302.950000,99880
457,89642,20170601210000,255.650000,98450
458,7005,20170602000000,289.250000,101010
459,7015,20170602000000,290.250000,101290
460,7020,20170602000000,286.850000,101690
461,7027,20170602000000,286.550000,100980
462,7037,20170602000000,288.650000,100030
463,7072,20170602000000,285.350000,100650
464,7110,20170602000000,283.550000,100710
465,7117,20170602000000,287.350000,101160
466,7130,20170602000000,289.050000,101310
467,7139,20170602000000,288.450000,100080
468,7149,20170602000000,292.750000,100700
469,7168,20170602000000,292.650000,100380
470,7181,20170602000000,289.750000,97820
471,7207,20170602000000,289.850000,101300
472,7222,20170602000000,291.950000,101410
473,7240,20170602000000,291.050000,100390
474,7255,20170602000000,291.250000,99800
475,7280,20170602000000,289.050000,99180
476,7299,20170602000000,289.450000,98670
477,7335,20170602000000,289.550000,100300
478,7434,20170602000000,290.950000,97100
479,7460,20170602000000,288.450000,98040
480,7471,20170602000000,282.650000,92470
481,7481,20170602000000,289.950000,99110
482,7510,20170602000000,292.350000,101190
483,7535,20170602000000,289.450000,98740
484,7558,20170602000000,288.150000,93770
485,7577,20170602000000,289.250000,101080
486,7591,20170602000000,285.550000,92130
487,7607,20170602000000,289.750000,100990
488,7621,20170602000000,289.650000,97490
489,7627,20170602000000,290.250000,96930
490,7630,20170602000000,291.950000,100010
491,7643,20170602000000,291.350000,101840
492,7650,20170602000000,291.450000,101560
493,7661,20170602000000,292.050000,100360
494,7690,20170602000000,293.550000,101630
495,7747,20170602000000,292.750000,101370
496,7761,20170602000000,290.550000,101830
497,7790,20170602000000,288.850000,101810
498,61968,20170602000000,296.050000,101410
499,61972,20170602000000,292.350000,101870
500,61976,20170602000000,298.750000,101500
501,61980,20170602000000,294.250000,101660
502,61996,20170602000000,286.750000,101440
503,61997,20170602000000,275.850000,98160
504,61998,20170602000000,273.550000,98620
505,71805,20170602000000,279.250000,101140
506,78897,20170602000000,297.550000,101600
507,78922,20170602000000,300.550000,101200
508,78925,20170602000000,298.150000,101540
509,81401,20170602000000,298.450000,101280
510,81405,20170602000000,297.250000,101300
511,81408,20170602000000,298.150000,101340
512,81415,20170602000000,297.150000,100290
513,89642,20170602000000,254.750000,98620
514,7005,20170602030000,287.450000,100900
515,7015,20170602030000,287.750000,101180
516,7020,20170602030000,286.250000,101560
517,7027,20170602030000,286.150000,100860
518,7037,20170602030000,287.550000,99930
519,7072,20170602030000,284.650000,100560
520,7110,20170602030000,283.450000,100570
521,7117,20170602030000,286.750000,101020
522,7130,20170602030000,287.450000,101210
523,7139,20170602030000,287.650000,99970
524,7149,20170602030000,291.650000,100610
525,7168,20170602030000,288.150000,100280
526,7181,20170602030000,288.850000,97750
527,7190,20170602030000,288.650000,99990
528,7207,20170602030000,289.450000,101200
529,7222,20170602030000,288.950000,101320
530,7240,20170602030000,288.550000,100310
531,7255,20170602030000,288.850000,99720
532,7280,20170602030000,286.850000,99160
533,7299,20170602030000,288.550000,98650
534,7335,20170602030000,287.650000,100250
535,7434,20170602030000,289.350000,97060
536,7460,20170602030000,287.350000,97970
537,7471,20170602030000,281.550000,92390
538,7481,20170602030000,288.350000,99030
539,7510,20170602030000,289.950000,101090
540,7535,20170602030000,289.050000,98720
541,7558,20170602030000,287.250000,93700
542,7577,20170602030000,287.750000,101020
543,7591,20170602030000,284.650000,92080
544,7607,20170602030000,289.950000,100980
545,7621,20170602030000,290.650000,97490
546,7627,20170602030000,286.850000,96940
547,7630,20170602030000,290.550000,99990
548,7643,20170602030000,290.350000,101780
549,7650,20170602030000,291.150000,101490
550,7661,20170602030000,291.150000,100300
551,7690,20170602030000,292.150000,101590
552,7747,20170602030000,292.450000,101300
553,7761,20170602030000,289.150000,101760
554,7790,20170602030000,288.450000,101740
555,61968,20170602030000,297.250000,101560
556,61972,20170602030000,292.550000,101880
557,61976,20170602030000,298.950000,101620
558,61980,20170602030000,294.550000,101770
559,61996,20170602030000,287.550000,101490
560,61997,20170602030000,275.550000,98340
561,61998,20170602030000,273.450000,98300
562,71805,20170602030000,279.050000,100860
563,78897,20170602030000,297.850000,101650
564,78922,20170602030000,300.550000,101240
565,78925,20170602030000,299.150000,101570
566,81401,20170602030000,297.350000,101300
567,81405,20170602030000,296.650000,101360
568,81408,20170602030000,297.350000,101360
569,81415,20170602030000,296.550000,100220
570,89642,20170602030000,256.550000,98710
571,7005,20170602060000,289.650000,100880
572,7015,20170602060000,292.050000,101180
573,7020,20170602060000,287.150000,101570
574,7027,20170602060000,290.050000,100840
575,7037,20170602060000,292.150000,99900
576,7072,20170602060000,290.850000,100610
577,7110,20170602060000,287.050000,100580
578,7117,20170602060000,286.550000,101050
579,7130,20170602060000,288.650000,101230
580,7139,20170602060000,290.550000,99970
581,7149,20170602060000,293.050000,100630
582,7168,20170602060000,293.550000,100320
583,7181,20170602060000,291.650000,97780
584,7190,20170602060000,292.150000,100040
585,7207,20170602060000,290.750000,101220
586,7222,20170602060000,289.550000,101340
587,7240,20170602060000,292.150000,100330
588,7255,20170602060000,290.750000,99780
589,7280,20170602060000,289.250000,99190
590,7299,20170602060000,292.150000,98680
591,7335,20170602060000,290.950000,100260
592,7434,20170602060000,290.050000,97110
593,7460,20170602060000,289.350000,98020
594,7471,20170602060000,285.950000,92420
595,7481,20170602060000,290.850000,99090
596,7510,20170602060000,293.250000,101160
597,7535,20170602060000,291.450000,98780
598,7558,20170602060000,287.050000,93750
599,7577,20170602060000,289.550000,101080
600,7591,20170602060000,286.750000,92080
601,7607,20170602060000,291.750000,101090
602,7621,20170602060000,291.050000,97550
603,7627,20170602060000,288.350000,97000
604,7630,20170602060000,291.750000,100060
605,7643,20170602060000,291.950000,101860
606,7650,20170602060000,293.750000,101540
607,7661,20170602060000,293.050000,100360
608,7690,20170602060000,293.650000,101640
609,7747,20170602060000,293.350000,101390
610,7761,20170602060000,293.350000,101780
611,7790,20170602060000,292.650000,101780
612,61968,20170602060000,300.750000,101670
613,61972,20170602060000,297.150000,102030
614,61976,20170602060000,301.250000,101710
615,61980,20170602060000,297.550000,101870
616,61996,20170602060000,289.450000,101470
617,61997,20170602060000,276.550000,98170
618,61998,20170602060000,275.650000,98130
619,71805,20170602060000,278.250000,100670
620,78897,20170602060000,297.150000,101470
621,78922,20170602060000,300.450000,101060
622,78925,20170602060000,299.550000,101410
623,81401,20170602060000,296.750000,101210
624,81405,20170602060000,296.550000,101210
625,81408,20170602060000,297.150000,101220
626,81415,20170602060000,296.250000,100120
627,89642,20170602060000,257.150000,99040
628,7005,20170602090000,297.350000,100850
629,7015,20170602090000,298.750000,101150
630,7020,20170602090000,288.850000,101600
631,7027,20170602090000,294.650000,100850
632,7037,20170602090000,296.950000,99890
633,7072,20170602090000,297.550000,100590
634,7110,20170602090000,292.150000,100590
635,7117,20170602090000,289.450000,101060
636,7130,20170602090000,294.250000,101250
637,7139,20170602090000,296.450000,99950
638,7149,20170602090000,298.650000,100610
639,7168,20170602090000,298.950000,100310
640,7181,20170602090000,297.050000,97780
641,7190,20170602090000,298.050000,100020
642,7207,20170602090000,292.250000,101320
643,7222,20170602090000,296.550000,101400
644,7240,20170602090000,299.050000,100340
645,7255,20170602090000,296.750000,99770
646,7280,20170602090000,296.550000,99180
647,7299,20170602090000,297.550000,98650
648,7335,20170602090000,297.950000,100310
649,7434,20170602090000,295.750000,97140
650,7460,20170602090000,296.050000,98000
651,7471,20170602090000,293.650000,92400
652,7481,20170602090000,295.650000,99080
653,7510,20170602090000,299.750000,101180
654,7535,20170602090000,297.050000,98810
655,7558,20170602090000,292.250000,93750
656,7577,20170602090000,294.150000,101070
657,7591,20170602090000,292.450000,92040
658,7607,20170602090000,295.650000,101080
659,7621,20170602090000,292.050000,97680
660,7627,20170602090000,297.550000,97010
661,7630,20170602090000,296.650000,100070
662,7643,20170602090000,296.850000,101850
663,7650,20170602090000,297.950000,101540
664,7661,20170602090000,296.150000,100380
665,7690,20170602090000,296.050000,101660
666,7747,20170602090000,296.650000,101380
667,7761,20170602090000,296.950000,101800
668,7790,20170602090000,296.650000,101820
669,61968,20170602090000,302.250000,101500
670,61972,20170602090000,299.050000,101990
671,61976,20170602090000,302.050000,101510
672,61980,20170602090000,297.750000,101700
673,61996,20170602090000,289.750000,101320
674,61997,20170602090000,277.050000,97480
675,61998,20170602090000,276.750000,98290
676,67005,20170602090000,302.250000,101570
677,71805,20170602090000,278.150000,100760
678,78897,20170602090000,297.850000,101500
679,78922,20170602090000,300.350000,101140
680,78925,20170602090000,299.050000,101450
681,81401,20170602090000,296.550000,101290
682,81405,20170602090000,296.450000,101260
683,81408,20170602090000,296.950000,101200
684,81415,20170602090000,296.050000,100190
685,89642,20170602090000,258.150000,99150
686,7005,20170602120000,299.950000,100760
687,7015,20170602120000,300.450000,101070
688,7020,20170602120000,290.050000,101630
689,7027,20170602120000,297.650000,100790
690,7037,20170602120000,299.150000,99820
691,7072,20170602120000,298.950000,100480
692,7110,20170602120000,292.750000,100620
693,7117,20170602120000,293.550000,101070
694,7130,20170602120000,297.750000,101230
695,7139,20170602120000,298.750000,99850
696,7149,20170602120000,299.150000,100490
697,7168,20170602120000,301.950000,100190
698,7181,20170602120000,295.850000,97750
699,7190,20170602120000,296.350000,99950
700,7207,20170602120000,292.850000,101320
701,7222,20170602120000,298.650000,101390
702,7240,20170602120000,300.750000,100260
703,7255,20170602120000,298.750000,99700
704,7280,20170602120000,299.650000,99050
705,7299,20170602120000,300.250000,98500
706,7335,20170602120000,300.350000,100240
707,7434,20170602120000,297.650000,97080
708,7460,20170602120000,298.250000,97880
709,7471,20170602120000,296.550000,92330
710,7481,20170602120000,299.750000,98920
711,7510,20170602120000,300.650000,101150
712,7535,20170602120000,299.450000,98730
713,7558,20170602120000,295.750000,93690
714,7577,20170602120000,299.450000,100910
715,7591,20170602120000,297.750000,91850
716,7607,20170602120000,297.950000,101070
717,7621,20170602120000,294.250000,97510
718,7627,20170602120000,299.050000,96950
719,7630,20170602120000,300.650000,100000
720,7643,20170602120000,297.950000,101800
721,7650,20170602120000,300.150000,101470
722,7661,20170602120000,297.750000,100360
723,7690,20170602120000,296.850000,101610
724,7747,20170602120000,298.750000,101350
725,7761,20170602120000,298.750000,101760
726,7790,20170602120000,295.150000,101810
727,61968,20170602120000,302.350000,101350
728,61972,20170602120000,299.450000,101830
729,61976,20170602120000,301.350000,101380
730,61980,20170602120000,297.350000,101570
731,61996,20170602120000,288.150000,101360
732,61997,20170602120000,276.550000,97130
733,61998,20170602120000,275.750000,98630
734,67005,20170602120000,302.350000,101360
735,71805,20170602120000,279.550000,100880
736,78894,20170602120000,301.250000,101260
